customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
77cb96e5-9e83-49a8-af34-3f50f8eaa82c,Female,1,Yes,No,48,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,44.16,4969.88,Yes
9e9a304e-4289-467a-b320-8905178f52fa,Male,1,No,No,59,No,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,One year,No,Credit card,29.98,7908.68,No
7c49c5ef-e4be-4b5c-9792-53562dfb6ebd,Female,1,No,Yes,65,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,90.54,5791.3,Yes
cf78f412-b7fa-420e-971d-f2b77fdc65eb,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,51.64,2318.32,No
2a21a64b-6db7-46af-95e2-8ef125b29f7b,Female,0,No,No,12,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,69.59,7208.92,No
bb05ed1a-f1f3-40cf-8672-4938fc307c84,Male,0,No,No,1,Yes,No,No,No internet service,No,No internet service,No internet service,No,No,One year,No,Electronic check,78.87,4518.49,Yes
1e16ecfd-164a-4c17-9928-f77baea8554f,Male,1,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Bank transfer,75.44,2996.28,Yes
a701ab1b-f8ff-40b6-9549-c3ecd99d8681,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,70.96,655.95,No
eabe08b2-c791-40f2-8387-336c84c8dc38,Male,1,Yes,Yes,33,No,No,DSL,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,40.92,5137.72,Yes
5f62a818-e82f-4aed-a2d0-f01164881375,Male,0,Yes,No,67,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card,119.51,4457.96,Yes
58636068-18d0-4bc4-a896-09fffc8b31d4,Male,0,Yes,Yes,64,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,No,Credit card,41.6,6725.2,Yes
acfd7945-d8cd-45a9-a113-f0d10abba76f,Female,0,Yes,Yes,26,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer,26.48,7522.82,Yes
ae4c879f-d96d-4adf-be78-ca4ccc11d2b7,Male,0,Yes,No,1,Yes,No,DSL,No,No internet service,No,No,Yes,No,One year,No,Mailed check,18.96,7353.52,Yes
c384999c-de27-43f4-95c3-1af1b6486019,Female,0,Yes,Yes,69,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer,48.64,6879.65,Yes
73ca80f4-c62f-4402-bde8-2621365771e4,Female,1,No,Yes,51,No,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Credit card,94.56,1888.99,Yes
2661c442-9e3d-4a39-9e83-3aeebe8418bd,Female,1,No,No,38,No,No,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Credit card,48.56,1911.33,Yes
d1c121ac-01fb-4483-87a1-1c739668808b,Female,0,Yes,No,65,No,No,No,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,61.59,3631.13,Yes
20fb3314-22d5-4677-83ae-1e01ee1a3b2f,Male,1,Yes,Yes,25,No,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Bank transfer,103.46,3054.78,Yes
28ee949d-b7c7-48c3-b135-11f6082433eb,Male,1,No,Yes,32,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer,118.38,5977.72,No
3706c64d-e848-420c-b24b-278874ca686d,Male,0,Yes,Yes,41,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,114.52,5246.9,Yes
9b685a4a-62ab-49a3-bf59-9b88ecacab9e,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Bank transfer,73.36,713.26,No
a312cc9f-a54b-4c4d-9b67-bbca0f02c7ac,Female,0,Yes,No,19,No,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,38.38,7073.15,Yes
65f52674-7ae9-4b7a-a6b5-cd0a87b298b0,Male,0,Yes,No,37,No,No,DSL,Yes,Yes,No,No internet service,No,No,Two year,Yes,Credit card,105.74,522.53,No
aa6a88a8-fe5a-499a-a2f3-935e748ba894,Male,1,Yes,Yes,31,No,Yes,No,Yes,No,No,No internet service,Yes,No,Two year,No,Bank transfer,43.65,7633.8,Yes
7624d892-0d61-439c-9ead-69dac93e8e4f,Female,0,Yes,Yes,3,No,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,41.04,2023.1,No
274b94fd-ae6b-4311-9447-94b6cca72e84,Male,1,Yes,No,46,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,61.46,3886.49,Yes
8ea74d4f-3d41-4e7e-b26a-25a15dec1f67,Female,1,No,No,46,No,Yes,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,22.21,737.41,Yes
5b5d6f4b-32b3-4844-8580-ec0df73c455a,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,20.53,6631.01,No
07feb82f-bfc4-4d26-826b-10c4addc2744,Male,1,No,Yes,4,No,No phone service,No,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,88.66,1621.3,Yes
48f78637-37c4-466c-bef4-d4dc46d5ec09,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,98.55,3366.38,No
f30603aa-6dc7-4263-9b06-3c8d25ec9f71,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,52.21,7363.96,No
17ee211a-265c-43bf-abc9-743b00ec0a09,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,77.43,1512.92,No
2a5cfbfc-9548-417b-92c3-55adae03e0fc,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,One year,No,Credit card,110.48,705.96,Yes
23f7ee6e-a683-4512-9420-4239e98717cc,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Mailed check,92.83,5536.8,No
a425a68b-e140-43e6-a77f-92a8fd0b2921,Female,0,No,Yes,43,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,97.38,2460.03,Yes
2e6cbfd2-cdaa-4ab3-8d91-18d27ce48bca,Male,0,Yes,No,31,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,112.26,5928.26,Yes
fd651ed0-f41f-49fc-a136-ce1e80bdbb22,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,90.99,4623.62,Yes
c63e9f39-5c0e-4f14-90eb-bbdf833c1184,Male,1,Yes,Yes,34,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No internet service,One year,Yes,Credit card,66.55,3370.48,No
355128b4-5192-479d-aff1-5f2f8147517f,Female,0,No,Yes,3,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,112.2,2008.38,Yes
4c0e7543-ff7e-4a54-be7e-581518f31d9b,Female,1,No,Yes,19,No,No phone service,No,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer,99.04,4048.12,No
5d0f8a32-8b78-4c1a-84a4-8f2ea891f53c,Male,0,No,No,49,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,110.56,1709.4,No
4b4e42f3-341d-4f01-8f09-a009e4340c25,Female,0,No,No,32,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,118.47,2525.95,Yes
8ec805f4-30d6-4f38-8571-e0705419e6fa,Female,0,Yes,Yes,67,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,109.13,3961.62,Yes
802ba8ce-e20b-4544-82c2-d4203a8089d2,Female,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer,105.67,2784.75,Yes
1d467f7e-7aca-4ca4-be5a-b764fa513a57,Male,1,No,Yes,27,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,One year,No,Mailed check,103.85,5775.9,No
ffdbc48e-abcd-4ed0-a7ba-2ae53ea2fef0,Male,0,No,No,0,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer,85.42,5197.56,Yes
3cd2475c-16ae-4ed0-b6c5-37e9c8e29d9f,Male,1,Yes,No,28,No,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,,7282.02,Yes
6976348a-968a-4597-b6d8-e4bd7c7ae3a9,Female,1,Yes,Yes,3,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Credit card,115.19,4039.08,Yes
c533f81e-fb0d-4a1c-9e6b-77b4e90cb8bf,Male,0,No,No,39,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Credit card,48.92,1623.04,Yes
412f88ef-7f8b-4a3f-bb78-4d679fa7dce7,Male,0,No,Yes,29,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card,115.23,5263.42,Yes
1820b960-a6af-4e8e-8ba4-9111cec27d07,Male,1,No,Yes,30,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Credit card,77.88,7168.59,Yes
8b195564-a7dd-4c8b-9773-21573afe8ae0,Male,0,Yes,Yes,18,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Credit card,99.17,2280.43,Yes
cf82df08-b37a-49ac-b6ca-41a9300fd2d4,Male,0,No,Yes,40,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.78,4531.93,No
c7ac6433-aca6-4347-91b0-ae4a1d5025ac,Female,0,No,No,29,No,Yes,No,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Credit card,48.58,2380.29,No
96794a86-1fd9-4b7f-a2a1-4339b8e65123,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card,97.2,5097.09,No
383a7a4b-a388-42da-a3e4-7cd42d3e0bad,Male,1,No,Yes,20,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,Two year,No,electronic chck,43.12,5096.45,Yes
4c4c014c-de5c-42e5-9e55-88469f7b6cac,Male,0,No,Yes,66,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer,117.35,4336.57,Yes
7ca7b67f-85a2-4e2f-8d77-7be7d104fcb9,Male,1,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,69.36,3634.92,No
62a08386-6077-4165-b5fc-bcf602f03b6f,Female,0,No,No,17,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,93.69,5625.91,No
c5e37d0e-6509-431b-b5a7-c1eb626483f2,Male,1,No,No,15,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card,43.43,3303.9,No
af306e38-9e40-4a7f-8fa8-33eaa78635fa,Female,1,Yes,Yes,59,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Credit card,110.22,5919.93,No
e454fdb7-a9d5-48d9-9ace-6b8b041b8d52,Male,0,No,No,22,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,60.02,3069.57,No
3fbf6bee-c069-4604-924b-a89aa26d1b9c,Male,0,No,Yes,8,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer,102.07,5120.93,No
491ae37d-6fd9-4fc6-833d-f937ffad6430,Female,0,No,Yes,65,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,87.2,33.74,No
4f5483b5-ca99-48e7-91bb-ddf987998d59,Female,0,Yes,No,51,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,72.35,2909.02,Yes
ef51c65c-67c8-40e7-9291-86e6322939fb,Female,1,No,Yes,40,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,46.0,3863.32,No
80c49f07-50bf-4eaa-b6bb-054f64e1e9ac,Male,0,Yes,Yes,25,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,26.57,7730.92,No
31c9b2c8-b1a5-4eb1-92c9-de2af5800652,Male,1,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,110.31,5855.79,Yes
00af8db1-3ce0-4103-a4a3-d6bf35194b59,Female,1,Yes,No,41,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,One year,No,Mailed check,65.83,7973.72,Yes
5c57ca2d-3ab5-4f47-9f43-b964fd688cbf,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer,59.68,5945.52,No
07d807c2-a9ec-42d4-9009-43f5351b5e63,Female,0,No,No,37,No,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.23,4278.03,No
b09ab1bf-23cc-4a76-8851-1018af45c9d2,Male,0,No,Yes,21,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card,31.58,4644.66,No
615bbe7c-4451-493e-9939-7a13f9c4ccd5,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,23.4,2085.23,No
ae3fd7a0-f7ed-429b-9217-52ae9a112a37,Female,1,Yes,No,52,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,36.63,668.74,Yes
51ca14fb-6a3b-476c-87d7-20ffdf620da5,Female,1,Yes,Yes,9,No,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,47.03,4471.66,No
bca2c92a-054c-4fe4-b94d-217a10efe020,Female,0,No,No,53,No,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,110.57,1820.73,No
098db990-4fe1-4e5b-8ee5-542b8f52a578,Male,1,No,No,2,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Credit card,84.46,,Yes
bcf34ef1-ebb5-4022-80cf-a146d4c9c55d,Female,1,Yes,No,62,No,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,59.02,3016.21,Yes
9f56be60-d4d1-4bfe-9faf-353c580f6905,Male,0,Yes,No,64,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,56.56,6067.65,No
16040ae1-602b-4170-bd9a-13e1e93aa68f,Female,0,No,Yes,71,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,38.77,2434.92,No
906e60c4-a231-449d-8959-b588ee76384b,Female,0,No,No,11,Yes,No,No,Yes,No,Yes,No,No,No internet service,One year,Yes,Mailed check,,3187.21,Yes
8743d015-db98-4abf-8520-4f9af9264e66,Female,1,No,Yes,8,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,86.24,2829.41,Yes
ec6986f0-c3ea-4b67-9deb-94c1872c70ca,Male,1,Yes,No,59,No,No,No,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,electronic chck,113.88,1770.67,No
5eeafe1e-d6da-48a6-92bb-de68b9a34d03,Female,0,Yes,No,2,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card,63.27,1945.1,Yes
cbd70fe2-6343-4445-ae77-a27d8d18ef12,Female,1,No,No,37,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.21,5503.89,No
1ef56a5e-5026-4c01-a82e-1a857193bbdc,Male,1,Yes,No,15,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Credit card,51.8,2667.63,No
f39fd6dc-9665-4ec1-a588-2dda56a33b7a,Male,1,Yes,No,69,No,No,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,102.26,5646.05,No
e018a14a-cc49-44e4-a1a7-1ddf5da5f81c,Male,0,Yes,No,24,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,22.12,7792.69,Yes
44975009-6ede-4918-817d-079750636e3f,Female,0,Yes,No,63,No,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,72.63,7833.03,No
5d4615c0-55f9-4813-b7cd-0048e7136802,Male,0,Yes,No,6,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,No,Mailed check,98.62,337.89,Yes
3b6e0f1b-c15c-4548-8488-40d7f571c4e6,Male,0,Yes,Yes,14,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,101.59,1437.91,Yes
c5244a14-f5f1-4ab4-a3e2-8055fdf17b28,Male,1,No,Yes,0,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,107.11,3368.32,No
e55ef42e-4ba4-46b7-b35e-650d3ad29c96,Female,1,Yes,Yes,0,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,No,Mailed check,52.1,1673.19,Yes
2cc407f6-218e-4ede-b939-85c4798c60be,Female,0,Yes,Yes,46,No,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer,29.04,2862.64,No
bcd83edf-9637-49ed-9d6d-8dce66eb6f0c,Female,0,Yes,No,35,No,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer,36.1,1796.85,No
f14ff019-05ba-4911-b721-c4772768d79a,Male,0,No,No,37,No,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer,100.85,2571.1,Yes
d72e9ea9-5a45-411f-bd87-c56500dd5404,Male,1,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.04,177.42,Yes
bd13f6f6-7941-48c3-ba86-1be62fe99f72,Female,0,No,No,72,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,electronic chck,95.92,2317.0,No
c235f536-0c28-4d71-93a1-f1225768d696,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,77.85,267.62,Yes
0f10a0ff-d9f3-4b58-ac6e-a77166f061ab,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,45.02,7288.92,Yes
c62a1682-9bf1-4a82-80c7-2c9a2792d0b6,Male,1,No,Yes,63,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,61.54,1152.81,Yes
32aa14b3-2777-46af-bc1d-4c8f3ce67e15,Female,0,No,Yes,18,No,No,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,110.45,1077.98,No
cfae3290-3082-40f9-8d1a-f183f4ab6a65,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Credit card,66.59,1493.43,Yes
8ded9608-fcb7-4aed-961c-5d4da96c7e82,Male,1,Yes,No,28,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,78.3,2528.44,No
426d2017-497c-4ffb-bf92-a68928dbfaa7,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,47.22,773.47,No
6e910fca-4657-41d0-b4f4-5dcbf73eb08a,Female,0,No,No,7,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,103.28,285.59,Yes
7cc742dd-8470-4580-bea1-c2279d8c6f15,Male,0,No,No,65,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,74.99,3580.47,Yes
f1679776-cf7e-4492-89ce-e4ecc87804ae,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,26.04,7928.83,No
ea9a01fe-7c26-432d-83e9-665d2924e13c,Male,1,No,Yes,2,Yes,No,No,No,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,86.06,4741.31,Yes
7745bed4-d5de-4c95-86e2-588bb5a5be3e,Female,1,No,No,37,No,No,No,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,69.11,4808.1,No
920917c6-ea3b-4fc7-9829-3364dce1da44,Female,1,No,Yes,69,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,28.54,2262.74,No
e4e88f03-ad1b-402b-b4b9-84190ed3a244,Female,1,No,Yes,67,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,91.0,,No
89f47163-02d5-4faf-aab5-0afb070a23ab,Male,1,Yes,Yes,46,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card,33.68,7258.15,Yes
68131e2f-6216-4b25-99d3-e7344d4ea264,Male,0,No,No,4,No,No,No,No internet service,Yes,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,88.27,1654.13,Yes
ee4ea2d8-f104-4fb3-9aa9-76a40d4e5ecd,Male,0,No,No,39,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Credit card,29.62,255.0,No
0ad16aae-b59d-4ff9-a493-0f5ccd9244cf,Female,1,Yes,Yes,35,No,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,92.24,7303.18,Yes
04468acc-6702-4022-9bc3-2db553c706c9,Female,0,Yes,Yes,62,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,63.34,1795.5,No
9b0e5a31-9fde-4a92-a6eb-457fd5fd2022,Female,0,Yes,No,52,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,21.69,5852.97,No
cf7431e3-3e7f-4594-9fcd-c568a1588b1a,Female,1,Yes,No,30,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,115.34,7341.95,No
fe923393-b53d-436c-ac11-0e0f364695ba,Male,0,Yes,Yes,57,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,51.28,1046.67,No
9115cbe4-2869-47a6-b9c5-6c12397e6790,Male,0,Yes,Yes,52,No,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,80.97,3219.23,Yes
d93d097f-add5-419f-b900-ae910f4974a9,Male,0,No,No,63,No,No phone service,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,39.71,1343.85,Yes
b8f21d38-9a38-47d7-a477-dcc6ac9f8de9,Female,1,Yes,Yes,33,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,77.51,6315.95,Yes
fef222eb-b2c6-4af0-9e66-c0c83ea8daaa,Female,1,No,Yes,72,No,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Bank transfer,40.0,7277.0,No
71b4a3e4-adeb-49ce-8b93-1e7317f4018b,Male,0,Yes,Yes,6,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,97.24,2605.6,No
a8421942-6c19-4ad8-80ea-d9fc3f54677a,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Electronic check,26.18,5451.49,No
328ad2c5-f956-4be4-b5b0-b58f7c9c47c3,Male,1,No,No,22,Yes,Yes,No,No,No,No,No internet service,Yes,No,One year,No,Electronic check,74.06,7507.72,No
01cc3d55-4886-47ed-9dd1-d7515bb7d3d6,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,21.24,7432.87,No
c8bcf866-052b-49cd-b921-c83d67a29ce2,Male,1,Yes,No,33,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,116.64,3623.75,Yes
dad4d71d-3e1e-40eb-bc1d-b8c220f25d91,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Credit card,30.29,3539.87,No
dce2ed81-4b94-48dc-a62f-c9708f3649ba,Male,1,No,No,7,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No,Two year,No,Mailed check,20.09,6842.43,Yes
fc62b2c1-55ed-4fee-9261-9a9a6e99b4b7,Female,1,Yes,No,68,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,65.15,1063.43,Yes
28d49003-06eb-49ae-bed3-9574d962bb76,Female,0,Yes,Yes,47,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,28.43,4666.65,No
70bc0e6b-6f35-475b-ad55-d636fd93bc53,Female,0,No,No,52,No,Yes,No,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Credit card,46.37,7784.15,Yes
684c1541-2385-4179-910c-ba17463b8563,Female,0,Yes,No,6,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer,23.02,329.03,No
0d280f59-2f4c-46b7-9631-237e96f30e37,Female,1,No,Yes,66,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,64.32,1258.82,No
55a6e328-7d9d-43b5-9756-75c4ee27badb,Male,0,No,Yes,36,No,Yes,No,No,Yes,No,Yes,No,No internet service,Two year,No,Credit card,26.96,7694.06,No
3c8ec3d6-a2ea-420f-9536-ef6e85e09158,Female,0,No,Yes,63,No,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,101.83,5867.43,Yes
